"REQ. TIME","DEVICE ID","IP ADDRESS","LOCATION","COUNTRY","CARRIER","APP BUNDLE","MAKE","MODEL","CONNECTION TYPE","GEO TYPE"
"2024-08-25 23:51:00","244ea4ad-4e34-42d1-a69d-60b2badcc0e3","37.111.140.128","33.13273, 71.8525","PK","Telenor Pakistan","com.blued.international","Vivo","1901","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-05 20:04:00","244ea4ad-4e34-42d1-a69d-60b2badcc0e3","37.111.171.194","32.98215, 74.02811","PK","Telenor Pakistan","com.blued.international","Vivo","1901","Cellular Network- 4G","GPS/Location Services"
"2024-09-12 21:08:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","Samsung","SM-A336B","Wifi","GPS/Location Services"
"2024-12-24 00:05:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","pk","telcomasters pvt. ltd.","com.dubox.drive","samsung","sm-a336b","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-05 20:27:00","244ea4ad-4e34-42d1-a69d-60b2badcc0e3","37.111.180.32","32.978268, 74.07525","PK","Telenor Pakistan","com.blued.international","Vivo","1901","Cellular Network- 4G","GPS/Location Services"
"2024-12-24 00:05:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","pk","telcomasters pvt. ltd.","com.dubox.drive","samsung","sm-a336b","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-08-23 18:36:00","559565b9-b021-4686-a0d7-79a54dfe83ee","221.120.236.45","33.1479, 72.55","PK","PTCL","com.dubox.drive","Samsung","SM-A336B","Wifi","GPS/Location Services"
"2024-09-23 19:17:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","116.71.164.201","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-16 18:26:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","Samsung","SM-A336B","Wifi","GPS/Location Services"
"2024-09-18 20:33:00","49191a46-b3b8-4f0c-bc6b-b18ad320bdae","223.123.96.248","32.840496, 74.10619","PK","Zong","com.mxtech.videoplayer.ad","Vivo","V2061","Cellular Network- 4G","GPS/Location Services"
"2024-09-16 18:26:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","Samsung","SM-A336B","Wifi","GPS/Location Services"
"2024-09-19 20:04:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","samsung","SM-A336B","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-04 20:44:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.137.24.113","30, 70","PK","Special Communication Organization","com.dubox.drive","vivo","V2066","Wifi","GPS/Location Services"
"2024-09-05 20:08:00","244ea4ad-4e34-42d1-a69d-60b2badcc0e3","37.111.171.194","32.975315, 74.072876","PK","Telenor Pakistan","com.blued.international","Vivo","1901","Cellular Network- 4G","GPS/Location Services"
"2024-12-24 00:03:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","pk","telcomasters pvt. ltd.","com.dubox.drive","samsung","sm-a336b","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-19 20:08:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","samsung","SM-A336B","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-16 18:24:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","Samsung","SM-A336B","Wifi","GPS/Location Services"
"2024-08-27 22:35:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","116.71.191.89","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-01 13:51:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","116.71.179.78","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-12-24 00:44:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","pk","telcomasters pvt. ltd.","com.dubox.drive","samsung","sm-a336b","Cellular Network- Unknown Generation","GPS/Location Services"
"2025-02-09 23:14:00","38ae296f-57ff-4fbf-9cd5-26e6d9056e3b","154.80.49.188","32.808018, 73.93134","pk","mobilink mobile internet","com.blued.international","samsung","sm-s908b","Cellular Network- 4G","GPS/Location Services"
"2024-08-25 23:53:00","244ea4ad-4e34-42d1-a69d-60b2badcc0e3","37.111.140.128","33.13273, 71.8525","PK","Telenor Pakistan","com.blued.international","Vivo","1901","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-18 16:31:00","9fd7a481-c8c8-4a60-b8e1-f4bdf2b4a56c","223.123.85.149","33.15156, 73.73777","PK","Zong","com.blued.international","Infinix","X680B","Cellular Network- 4G","GPS/Location Services"
"2024-12-24 00:02:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","pk","telcomasters pvt. ltd.","com.dubox.drive","samsung","sm-a336b","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-04 21:54:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.137.24.33","30, 70","PK","Special Communication Organization","com.dubox.drive","vivo","V2066","Wifi","GPS/Location Services"
"2025-01-26 16:12:00","38ae296f-57ff-4fbf-9cd5-26e6d9056e3b","154.81.226.230","33.661488, 73.08443","pk","mobilink mobile internet","com.blued.international","samsung","sm-s908b","Cellular Network- 4G","GPS/Location Services"
"2024-09-09 18:59:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","182.191.130.212","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-19 20:08:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","Samsung","SM-A336B","Wifi","GPS/Location Services"
"2024-09-04 21:59:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.137.24.33","30, 70","PK","Special Communication Organization","com.dubox.drive","vivo","V2066","Wifi","GPS/Location Services"
"2024-08-25 23:51:00","244ea4ad-4e34-42d1-a69d-60b2badcc0e3","37.111.140.128","33.13273, 71.8525","PK","Telenor Pakistan","com.blued.international","Vivo","1901","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-06 19:05:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.113.103.210","31.5761, 74.4247","PK","WAYLINK","com.dubox.drive","Samsung","SM-A336B","Wifi","GPS/Location Services"
"2024-09-30 20:57:00","30e7da45-6eeb-42e4-9593-e5f31ad8e3a2","37.111.150.59","32.915768, 73.69752","PK","Telenor Pakistan","com.blued.international","Vivo","V2149","Cellular Network- 4G","GPS/Location Services"
"2024-09-16 18:28:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","samsung","SM-A336B","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-30 18:36:00","9fd7a481-c8c8-4a60-b8e1-f4bdf2b4a56c","223.123.84.170","33.150925, 73.73841","PK","Zong","com.blued.international","Infinix","X680B","Cellular Network- 4G","GPS/Location Services"
"2024-09-19 20:02:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","samsung","SM-A336B","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-15 12:49:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","116.71.15.70","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-04 21:58:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.137.24.33","30, 70","PK","Special Communication Organization","com.dubox.drive","vivo","V2066","Wifi","GPS/Location Services"
"2024-09-05 20:38:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","116.71.176.47","30, 70","PK","PTCL","com.dubox.drive","Vivo","V2066","Wifi","GPS/Location Services"
"2024-09-12 10:03:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","Samsung","SM-A336B","Wifi","GPS/Location Services"
"2024-09-25 10:01:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","182.191.130.6","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-22 20:49:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","119.155.166.56","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-12 10:01:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","Samsung","SM-A336B","Wifi","GPS/Location Services"
"2024-12-24 00:09:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","pk","telcomasters pvt. ltd.","com.dubox.drive","samsung","sm-a336b","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-12-24 00:10:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","pk","telcomasters pvt. ltd.","com.dubox.drive","samsung","sm-a336b","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-22 20:41:00","9fd7a481-c8c8-4a60-b8e1-f4bdf2b4a56c","223.123.84.14","32.95143, 74.059204","PK","Zong","com.blued.international","Infinix","X680B","Cellular Network- 4G","GPS/Location Services"
"2024-09-15 09:55:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","182.191.136.197","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-09 20:48:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","Samsung","SM-A336B","Wifi","GPS/Location Services"
"2024-09-05 20:38:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","116.71.176.47","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-11-30 11:47:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","pk","telcomasters pvt. ltd.","com.dubox.drive","samsung","sm-a336b","Wifi","GPS/Location Services"
"2025-01-07 08:24:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.170.179.60","32.871506, 74.24468","pk","netpoint it & communications pvt.","com.callapp.contacts","vivo","v2066","Wifi","GPS/Location Services"
"2024-09-12 10:01:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","Samsung","SM-A336B","Wifi","GPS/Location Services"
"2024-09-18 18:44:00","49191a46-b3b8-4f0c-bc6b-b18ad320bdae","223.123.98.180","32.839436, 74.1091","PK","Zong","com.mxtech.videoplayer.ad","Vivo","V2061","Cellular Network- 4G","GPS/Location Services"
"2024-09-12 09:55:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","Samsung","SM-A336B","Wifi","GPS/Location Services"
"2025-02-09 23:12:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","154.80.29.85","32.758797, 73.90765","pk","mobilink mobile internet","com.blued.international","infinix","x680","Cellular Network- 4G","GPS/Location Services"
"2024-09-08 08:57:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","116.71.186.137","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2025-01-26 16:15:00","38ae296f-57ff-4fbf-9cd5-26e6d9056e3b","154.81.226.230","33.661648, 73.0846","pk","mobilink mobile internet","com.blued.international","samsung","sm-s908b","Cellular Network- 4G","GPS/Location Services"
"2024-09-26 20:51:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","samsung","SM-A336B","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-18 18:44:00","49191a46-b3b8-4f0c-bc6b-b18ad320bdae","223.123.98.180","32.839436, 74.1091","PK","Zong","com.mxtech.videoplayer.ad","Vivo","V2061","Cellular Network- 4G","GPS/Location Services"
"2024-09-18 20:35:00","9fd7a481-c8c8-4a60-b8e1-f4bdf2b4a56c","223.123.87.223","32.967472, 74.06972","PK","Zong","com.blued.international","Infinix","X680B","Cellular Network- 4G","GPS/Location Services"
"2024-09-04 21:58:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.137.24.33","30, 70","PK","Special Communication Organization","com.dubox.drive","vivo","V2066","Wifi","GPS/Location Services"
"2024-09-04 21:57:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.137.24.33","30, 70","PK","Special Communication Organization","com.dubox.drive","vivo","V2066","Wifi","GPS/Location Services"
"2024-09-04 21:55:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.137.24.33","30, 70","PK","Special Communication Organization","com.dubox.drive","vivo","V2066","Wifi","GPS/Location Services"
"2024-09-18 18:44:00","49191a46-b3b8-4f0c-bc6b-b18ad320bdae","223.123.98.180","32.839436, 74.1091","PK","Zong","com.mxtech.videoplayer.ad","Vivo","V2061","Cellular Network- 4G","GPS/Location Services"
"2024-08-30 22:15:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","182.191.135.7","30, 70","PK","PTCL","com.dubox.drive","Vivo","V2066","Wifi","GPS/Location Services"
"2024-09-18 18:46:00","49191a46-b3b8-4f0c-bc6b-b18ad320bdae","223.123.98.180","32.839436, 74.1091","PK","Zong","com.mxtech.videoplayer.ad","Vivo","V2061","Cellular Network- 4G","GPS/Location Services"
"2024-08-25 23:52:00","244ea4ad-4e34-42d1-a69d-60b2badcc0e3","37.111.140.128","33.13273, 71.8525","PK","Telenor Pakistan","com.blued.international","Vivo","1901","Cellular Network- 4G","GPS/Location Services"
"2024-12-02 15:50:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","pk","telcomasters pvt. ltd.","com.dubox.drive","samsung","sm-a336b","Wifi","GPS/Location Services"
"2024-09-04 21:59:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.137.24.33","30, 70","PK","Special Communication Organization","com.dubox.drive","vivo","V2066","Wifi","GPS/Location Services"
"2024-09-05 20:39:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.113.103.210","31.5761, 74.4247","PK","WAYLINK","com.dubox.drive","samsung","SM-A336B","Wifi","GPS/Location Services"
"2024-09-26 21:33:00","2f112c45-2afa-4bc7-aec2-02867f1f9e3c","223.123.93.120","32.865723, 74.25943","PK","Zong","com.mxtech.videoplayer.ad","Infinix","X689B","Wifi","GPS/Location Services"
"2024-09-28 17:33:00","30e7da45-6eeb-42e4-9593-e5f31ad8e3a2","37.111.149.216","32.85472, 74.263916","PK","Telenor Pakistan","com.blued.international","Vivo","V2149","Cellular Network- 4G","GPS/Location Services"
"2024-09-26 21:37:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","samsung","SM-A336B","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-08-27 22:43:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","116.71.162.197","30, 70","PK","PTCL","com.dubox.drive","Vivo","V2066","Wifi","GPS/Location Services"
"2025-01-26 16:16:00","38ae296f-57ff-4fbf-9cd5-26e6d9056e3b","154.81.226.230","33.661648, 73.0846","pk","mobilink mobile internet","com.blued.international","samsung","sm-s908b","Cellular Network- 4G","GPS/Location Services"
"2024-09-12 21:19:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","Samsung","SM-A336B","Wifi","GPS/Location Services"
"2024-08-22 16:22:00","9fd7a481-c8c8-4a60-b8e1-f4bdf2b4a56c","121.91.34.107","33.151905, 73.73836","PK","Zong","com.blued.international","Infinix","X680B","Cellular Network- 4G","GPS/Location Services"
"2024-09-30 18:41:00","9fd7a481-c8c8-4a60-b8e1-f4bdf2b4a56c","223.123.84.170","33.150925, 73.73841","PK","Zong","com.blued.international","Infinix","X680B","Cellular Network- 4G","GPS/Location Services"
"2024-09-04 22:03:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.137.24.33","30, 70","PK","Special Communication Organization","com.dubox.drive","vivo","V2066","Wifi","GPS/Location Services"
"2025-01-26 16:12:00","38ae296f-57ff-4fbf-9cd5-26e6d9056e3b","154.81.226.230","33.661488, 73.08443","pk","mobilink mobile internet","com.blued.international","samsung","sm-s908b","Cellular Network- 4G","GPS/Location Services"
"2024-09-26 21:33:00","2f112c45-2afa-4bc7-aec2-02867f1f9e3c","223.123.93.120","32.865723, 74.25943","PK","Zong","com.mxtech.videoplayer.ad","Infinix","X689B","Wifi","GPS/Location Services"
"2024-09-19 20:01:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","samsung","SM-A336B","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-10-07 09:27:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","vivo","V2066","Wifi","GPS/Location Services"
"2024-10-03 16:20:00","9fd7a481-c8c8-4a60-b8e1-f4bdf2b4a56c","223.123.87.42","33.15131, 73.73839","PK","Zong","com.blued.international.qy","Infinix","X680B","Cellular Network- 4G","GPS/Location Services"
"2024-09-28 17:40:00","30e7da45-6eeb-42e4-9593-e5f31ad8e3a2","37.111.149.216","32.85472, 74.263916","PK","Telenor Pakistan","com.blued.international","Vivo","V2149","Cellular Network- 4G","GPS/Location Services"
"2024-12-07 15:00:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","pk","telcomasters pvt. ltd.","com.dubox.drive","samsung","sm-a336b","Wifi","GPS/Location Services"
"2024-08-22 16:21:00","9fd7a481-c8c8-4a60-b8e1-f4bdf2b4a56c","121.91.34.107","33.152004, 73.73835","PK","Zong","com.blued.international","Infinix","X680B","Cellular Network- 4G","GPS/Location Services"
"2024-12-24 00:51:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","pk","telcomasters pvt. ltd.","com.dubox.drive","samsung","sm-a336b","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-12-22 01:06:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","pk","telcomasters pvt. ltd.","com.dubox.drive","samsung","sm-a336b","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-28 17:40:00","30e7da45-6eeb-42e4-9593-e5f31ad8e3a2","37.111.149.216","32.85472, 74.263916","PK","Telenor Pakistan","com.blued.international","Vivo","V2149","Cellular Network- 4G","GPS/Location Services"
"2024-09-28 17:40:00","30e7da45-6eeb-42e4-9593-e5f31ad8e3a2","37.111.149.216","32.85472, 74.263916","PK","Telenor Pakistan","com.blued.international","Vivo","V2149","Cellular Network- 4G","GPS/Location Services"
"2024-09-26 20:52:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","samsung","SM-A336B","Cellular Network- Unknown Generation","GPS/Location Services"
